,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL
19677,642.66,1582.18,1404.76,21.61,554.2,2388.11,9047.03,47.26,521.7,2388.09,8131.43,8.4227,392.0,38.87,23.2889,130.0
19678,642.01,1587.72,1405.86,21.61,553.99,2388.02,9044.78,47.36,522.47,2388.04,8137.82,8.4278,391.0,39.08,23.3712,130.0
19679,642.48,1583.03,1404.86,21.61,554.36,2388.05,9054.09,47.37,521.89,2388.06,8139.31,8.4033,392.0,38.92,23.2672,130.0
19680,641.71,1590.58,1405.72,21.61,553.68,2388.07,9054.16,47.38,521.8,2388.03,8131.8,8.3721,392.0,39.18,23.3271,130.0
19681,641.85,1580.37,1403.66,21.61,553.63,2388.05,9052.27,47.33,521.56,2388.09,8132.27,8.4005,393.0,38.97,23.4149,130.0
19682,642.65,1588.97,1398.8,21.61,553.99,2388.09,9051.92,47.16,522.25,2388.08,8129.33,8.4233,392.0,38.88,23.427,130.0
19683,642.01,1586.74,1406.08,21.61,554.29,2388.05,9045.45,47.26,521.57,2388.09,8135.1,8.4102,392.0,38.89,23.4088,130.0
19684,642.49,1579.51,1408.0,21.61,553.28,2388.08,9052.99,47.39,521.95,2388.12,8134.17,8.3972,392.0,38.76,23.3097,130.0
19685,642.28,1587.94,1409.3,21.61,554.57,2388.03,9056.48,47.21,522.47,2388.02,8136.71,8.4445,393.0,39.08,23.4067,130.0
19686,642.39,1590.11,1401.91,21.61,553.3,2388.11,9052.4,47.51,521.28,2388.04,8129.39,8.3704,391.0,38.82,23.4213,130.0
19687,642.96,1590.94,1399.6,21.61,553.98,2388.12,9049.97,47.41,522.05,2388.08,8133.9,8.3893,392.0,38.94,23.302,130.0
19688,642.24,1585.92,1409.24,21.61,553.64,2388.05,9055.19,47.28,522.04,2388.01,8132.43,8.4793,394.0,38.97,23.3395,130.0
19689,642.42,1579.23,1400.25,21.61,554.36,2388.14,9053.6,47.4,521.79,2388.07,8127.34,8.4099,393.0,39.0,23.3927,130.0
19690,642.01,1577.72,1403.1,21.61,554.25,2388.08,9055.47,47.44,522.04,2388.04,8132.3,8.4003,394.0,39.03,23.3759,130.0
19691,642.54,1584.79,1402.76,21.61,554.15,2388.09,9050.99,47.48,521.92,2388.03,8130.8,8.4396,393.0,38.74,23.4065,130.0
19692,642.82,1591.08,1399.84,21.61,554.27,2388.03,9056.87,47.53,521.47,2388.1,8134.16,8.4485,392.0,38.85,23.3401,130.0
19693,642.66,1584.35,1399.49,21.61,554.45,2388.1,9053.34,47.3,521.66,2388.05,8136.42,8.4325,393.0,38.88,23.4319,130.0
19694,642.02,1587.97,1402.18,21.61,553.97,2388.09,9056.75,47.51,521.78,2388.07,8137.91,8.4483,392.0,38.9,23.3988,130.0
19695,642.67,1588.24,1399.62,21.61,553.66,2388.05,9054.0,47.41,521.82,2388.08,8131.72,8.4331,394.0,38.97,23.2896,130.0
19696,641.85,1585.26,1401.8,21.61,554.34,2388.06,9053.91,47.39,521.38,2388.03,8137.24,8.4319,393.0,38.79,23.3414,130.0
19697,642.59,1588.44,1401.42,21.61,553.87,2387.96,9045.0,47.35,521.81,2388.06,8128.65,8.4197,393.0,38.98,23.3508,130.0
19698,642.29,1592.87,1412.14,21.61,553.97,2388.06,9059.03,47.41,522.07,2388.14,8137.19,8.4263,394.0,38.81,23.2049,130.0
19699,641.9,1586.05,1408.75,21.61,553.91,2388.06,9057.1,47.53,522.14,2388.1,8129.03,8.41,393.0,38.78,23.3077,130.0
19700,642.46,1590.93,1406.47,21.61,554.06,2388.14,9053.11,47.52,522.58,2388.07,8129.58,8.394,395.0,39.01,23.2268,130.0
19701,642.44,1590.27,1402.43,21.61,553.76,2388.03,9055.89,47.4,521.67,2388.07,8137.28,8.428,394.0,38.83,23.2503,130.0
19702,642.5,1593.48,1405.39,21.61,553.36,2388.05,9052.6,47.27,521.89,2388.07,8138.44,8.4371,391.0,38.83,23.3448,130.0
19703,642.53,1592.04,1400.49,21.61,554.13,2388.05,9054.37,47.36,521.47,2388.09,8136.27,8.4151,392.0,38.98,23.2782,130.0
19704,642.06,1587.52,1408.05,21.61,553.54,2388.06,9061.98,47.25,521.78,2388.11,8136.5,8.3959,392.0,38.93,23.4154,130.0
19705,642.75,1589.99,1400.36,21.61,553.98,2388.06,9048.82,47.52,521.91,2388.09,8136.08,8.404,393.0,38.91,23.3923,130.0
19706,642.38,1583.92,1406.72,21.61,554.58,2388.07,9053.22,47.3,521.75,2388.07,8130.94,8.4006,393.0,38.87,23.3241,130.0
19707,642.37,1583.54,1407.57,21.61,553.65,2388.09,9050.73,47.37,521.87,2388.11,8140.41,8.4164,392.0,38.98,23.3675,130.0
19708,642.35,1590.22,1410.76,21.61,553.11,2388.1,9056.23,47.54,521.66,2388.1,8138.87,8.4364,391.0,38.97,23.3997,130.0
19709,642.59,1596.77,1402.3,21.61,554.1,2388.12,9059.46,47.32,521.6,2388.13,8141.96,8.4082,392.0,38.84,23.3237,130.0
19710,641.55,1589.51,1406.72,21.61,553.66,2388.05,9049.14,47.63,521.47,2388.02,8133.46,8.4536,393.0,38.63,23.2801,130.0
19711,642.53,1590.14,1405.53,21.61,554.17,2388.06,9053.91,47.21,521.74,2388.05,8143.34,8.4119,392.0,38.93,23.3257,130.0
19712,642.09,1587.64,1397.97,21.61,553.62,2388.08,9054.22,47.32,521.69,2388.08,8129.8,8.3556,393.0,38.98,23.3516,130.0
19713,642.83,1587.26,1402.9,21.61,554.26,2388.06,9056.1,47.29,521.53,2388.04,8136.87,8.4201,392.0,38.96,23.4465,130.0
19714,642.56,1594.68,1404.73,21.61,554.09,2388.12,9048.07,47.38,521.45,2388.07,8134.23,8.449,393.0,38.9,23.2669,130.0
19715,642.65,1581.52,1400.81,21.61,554.41,2388.06,9052.02,47.48,521.8,2388.06,8132.89,8.4274,391.0,39.09,23.375,130.0
19716,642.38,1588.95,1398.17,21.61,553.8,2388.1,9055.06,47.3,521.85,2388.01,8141.23,8.4299,394.0,38.97,23.3277,130.0
19717,642.98,1588.44,1405.59,21.61,554.14,2388.09,9055.77,47.32,521.5,2388.08,8138.55,8.4281,392.0,38.93,23.2091,130.0
19718,642.61,1588.43,1411.68,21.61,553.9,2388.09,9054.18,47.31,521.58,2388.1,8133.79,8.4451,391.0,38.76,23.1533,130.0
19719,641.91,1588.52,1402.08,21.61,553.21,2388.08,9046.84,47.45,522.24,2388.09,8133.49,8.4582,394.0,39.09,23.2941,130.0
19720,642.94,1589.72,1402.31,21.61,554.06,2388.08,9058.02,47.4,520.99,2388.01,8131.75,8.4197,392.0,38.84,23.3188,130.0
19721,642.37,1586.54,1404.43,21.61,553.72,2388.07,9062.86,47.39,521.76,2388.02,8131.96,8.4016,393.0,39.04,23.3343,130.0
19722,642.6,1588.47,1410.13,21.61,553.46,2388.04,9054.97,47.57,521.58,2388.06,8132.39,8.4132,393.0,38.85,23.1859,130.0
19723,642.59,1586.86,1401.94,21.61,553.88,2388.02,9060.08,47.55,521.82,2388.06,8132.79,8.4386,393.0,38.92,23.3152,130.0
19724,642.53,1587.0,1409.96,21.61,553.47,2388.05,9058.21,47.29,521.74,2388.04,8136.6,8.4179,393.0,38.97,23.417,130.0
19725,642.84,1589.33,1411.87,21.61,553.84,2388.09,9049.96,47.46,521.88,2388.09,8133.41,8.4033,393.0,38.89,23.3065,130.0
19726,642.03,1585.55,1411.62,21.61,553.63,2388.09,9052.9,47.52,521.62,2388.05,8139.13,8.4044,393.0,38.94,23.3393,130.0
19727,642.51,1589.64,1403.19,21.61,553.96,2388.07,9059.39,47.44,522.14,2388.06,8137.43,8.4427,392.0,38.93,23.3965,130.0
19728,643.06,1587.44,1407.18,21.61,553.75,2388.06,9062.09,47.41,521.73,2388.04,8135.14,8.4221,394.0,38.69,23.3091,130.0
19729,642.34,1589.95,1398.25,21.61,553.09,2388.04,9051.91,47.46,521.7,2388.06,8136.69,8.4116,393.0,38.81,23.2271,130.0
19730,641.89,1594.64,1399.22,21.61,553.85,2388.1,9060.71,47.39,521.43,2388.08,8134.49,8.4141,392.0,38.91,23.4029,130.0
19731,642.61,1592.04,1406.01,21.61,553.57,2388.13,9059.96,47.42,521.66,2388.13,8135.0,8.4282,393.0,39.03,23.3085,130.0
19732,642.28,1594.59,1408.63,21.61,553.48,2388.08,9053.98,47.42,522.2,2388.11,8137.77,8.4497,392.0,38.93,23.2964,130.0
19733,643.18,1591.11,1409.34,21.6,553.22,2388.06,9052.63,47.48,521.53,2388.06,8137.52,8.4516,394.0,38.82,23.2967,130.0
19734,642.37,1590.28,1393.76,21.61,553.41,2388.05,9052.12,47.3,521.68,2388.07,8132.57,8.4351,394.0,38.91,23.3311,130.0
19735,642.43,1590.95,1410.64,21.61,554.28,2388.13,9055.88,47.38,522.05,2388.09,8136.96,8.4057,393.0,38.82,23.3358,130.0
19736,642.33,1588.04,1409.96,21.61,553.69,2388.1,9054.88,47.32,521.91,2388.11,8137.5,8.4484,394.0,38.79,23.3886,130.0
19737,642.67,1590.9,1397.47,21.61,553.89,2388.06,9051.15,47.67,521.48,2388.07,8139.49,8.4146,394.0,38.95,23.2501,130.0
19738,642.44,1589.64,1406.17,21.61,554.24,2388.07,9054.73,47.41,521.24,2388.06,8142.78,8.4396,392.0,38.78,23.3342,130.0
19739,643.05,1591.29,1399.9,21.61,553.43,2388.1,9057.3,47.55,521.73,2388.08,8131.89,8.4642,394.0,38.95,23.3557,130.0
19740,641.8,1593.73,1410.48,21.61,553.57,2388.05,9057.89,47.52,521.26,2388.03,8139.49,8.4102,392.0,38.84,23.3311,130.0
19741,642.38,1592.01,1401.92,21.61,553.95,2388.08,9055.24,47.59,521.46,2388.09,8132.31,8.3889,393.0,38.77,23.2473,130.0
19742,642.38,1594.9,1405.62,21.61,553.52,2388.05,9057.06,47.46,521.76,2388.1,8138.96,8.4418,394.0,38.9,23.2422,130.0
19743,642.42,1595.78,1409.35,21.61,553.44,2388.07,9055.64,47.32,521.32,2388.05,8135.91,8.4307,394.0,38.93,23.2574,130.0
19744,642.82,1589.43,1402.98,21.61,553.11,2388.03,9049.64,47.51,521.27,2388.05,8135.83,8.4222,391.0,38.88,23.3713,130.0
19745,642.05,1588.49,1405.94,21.61,553.48,2388.11,9058.72,47.67,521.66,2388.07,8139.36,8.4541,393.0,38.75,23.2109,130.0
19746,642.64,1584.55,1397.43,21.61,553.7,2388.09,9052.14,47.44,521.35,2388.11,8137.3,8.4058,392.0,38.83,23.3818,130.0
19747,643.01,1590.92,1403.48,21.61,553.74,2388.1,9055.98,47.41,521.65,2388.13,8135.66,8.4234,392.0,38.7,23.3152,130.0
19748,642.75,1589.96,1405.73,21.61,554.01,2388.07,9053.26,47.36,522.06,2388.08,8133.64,8.4165,394.0,38.83,23.3274,130.0
19749,642.91,1595.02,1405.19,21.61,553.36,2388.09,9049.58,47.64,521.13,2388.13,8139.95,8.4286,391.0,38.75,23.3566,130.0
19750,642.42,1586.01,1413.25,21.61,553.67,2388.1,9062.53,47.61,521.74,2388.07,8140.5,8.4497,393.0,38.8,23.2648,130.0
19751,642.38,1587.91,1408.98,21.61,553.8,2388.08,9054.33,47.45,522.18,2388.08,8134.24,8.4277,393.0,38.92,23.2778,130.0
19752,642.33,1584.08,1408.39,21.61,553.5,2388.1,9053.07,47.62,521.53,2388.1,8133.3,8.4329,392.0,38.85,23.3444,130.0
19753,642.69,1586.55,1414.38,21.61,553.54,2388.11,9057.52,47.4,521.89,2388.09,8139.39,8.4305,394.0,38.85,23.4283,130.0
19754,643.27,1593.37,1409.24,21.61,553.55,2388.09,9054.95,47.63,520.91,2388.07,8136.49,8.4474,393.0,38.73,23.3369,130.0
19755,642.5,1592.98,1406.45,21.61,553.75,2388.14,9059.32,47.48,522.02,2388.09,8134.3,8.4893,393.0,38.82,23.2849,130.0
19756,642.72,1592.6,1408.81,21.61,553.95,2388.1,9049.67,47.41,521.5,2388.16,8135.51,8.4346,393.0,38.76,23.2738,130.0
19757,642.54,1592.56,1403.51,21.61,553.57,2388.04,9056.35,47.58,522.4,2388.14,8136.34,8.478,393.0,38.78,23.335,130.0
19758,642.07,1592.26,1403.63,21.61,553.25,2388.08,9055.04,47.75,521.71,2388.09,8136.44,8.4353,394.0,38.77,23.2998,129.0
19759,642.83,1588.47,1406.82,21.61,553.6,2388.11,9057.58,47.57,521.41,2388.05,8140.63,8.4527,393.0,38.99,23.379,128.0
19760,642.5,1591.09,1408.98,21.61,553.95,2388.1,9065.05,47.49,521.73,2388.05,8133.57,8.4306,391.0,38.88,23.3356,127.0
19761,642.69,1585.77,1401.37,21.61,553.37,2388.09,9060.23,47.27,521.12,2388.1,8132.29,8.4417,393.0,38.81,23.2124,126.0
19762,642.7,1590.85,1410.33,21.61,552.67,2388.08,9052.98,47.48,521.48,2388.12,8138.39,8.4341,393.0,38.64,23.3123,125.0
19763,642.53,1588.67,1403.79,21.61,553.83,2388.08,9057.51,47.58,522.14,2388.08,8138.41,8.4328,392.0,38.79,23.2464,124.0
19764,642.72,1592.56,1409.29,21.61,553.13,2388.2,9048.51,47.46,521.32,2388.13,8133.49,8.4211,393.0,39.03,23.2575,123.0
19765,642.27,1594.68,1407.56,21.61,553.49,2388.07,9058.43,47.73,521.2,2388.15,8142.2,8.4206,393.0,38.76,23.3875,122.0
19766,642.38,1592.23,1405.12,21.61,553.42,2388.09,9060.43,47.35,520.99,2388.1,8131.59,8.432,393.0,38.85,23.3707,121.0
19767,642.42,1584.19,1404.22,21.61,553.32,2388.16,9054.72,47.62,520.68,2388.08,8133.15,8.4846,393.0,38.82,23.3681,120.0
19768,642.59,1587.44,1408.7,21.61,552.91,2388.1,9060.3,47.62,521.98,2388.14,8143.12,8.4416,391.0,38.82,23.3539,119.0
19769,642.37,1595.46,1407.35,21.61,553.75,2388.11,9056.97,47.67,521.33,2388.07,8134.67,8.4109,394.0,38.67,23.2277,118.0
19770,642.26,1586.61,1406.28,21.61,553.95,2388.17,9063.21,47.62,521.03,2388.15,8135.35,8.4506,394.0,38.79,23.2347,117.0
19771,642.18,1589.6,1407.02,21.61,553.43,2388.15,9058.46,47.36,521.65,2388.06,8134.97,8.4345,393.0,38.74,23.2151,116.0
19772,642.92,1589.96,1408.78,21.61,553.37,2388.07,9057.41,47.45,521.79,2388.11,8136.61,8.4235,392.0,38.83,23.2941,115.0
19773,642.59,1593.67,1412.84,21.61,553.14,2388.07,9054.49,47.43,520.98,2388.09,8138.75,8.4332,393.0,38.81,23.2502,114.0
19774,642.85,1585.36,1412.16,21.61,553.62,2388.1,9061.77,47.58,521.3,2388.12,8135.02,8.4688,395.0,38.87,23.3303,113.0
19775,642.96,1589.19,1407.43,21.61,552.77,2388.06,9047.72,47.6,521.36,2388.1,8133.3,8.4571,393.0,38.86,23.3637,112.0
19776,642.72,1590.54,1410.39,21.61,552.87,2388.09,9059.53,47.56,520.96,2388.09,8137.91,8.4187,394.0,38.78,23.3659,111.0
19777,642.66,1588.32,1410.47,21.61,553.3,2388.1,9058.42,47.57,521.14,2388.07,8137.16,8.4566,391.0,38.76,23.4475,110.0
19778,642.56,1587.57,1407.62,21.61,553.19,2388.05,9052.97,47.6,520.94,2388.1,8141.52,8.3959,392.0,38.75,23.3261,109.0
19779,642.37,1590.12,1408.72,21.61,553.17,2388.12,9060.49,47.33,521.1,2388.13,8132.9,8.4513,394.0,38.68,23.2289,108.0
19780,642.68,1592.7,1406.03,21.61,553.47,2388.1,9060.52,47.62,521.63,2388.11,8135.16,8.4465,392.0,38.47,23.2881,107.0
19781,642.47,1593.23,1410.75,21.61,552.96,2388.06,9062.99,47.63,521.13,2388.15,8132.22,8.4401,393.0,38.81,23.3004,106.0
19782,642.91,1589.55,1415.9,21.61,553.24,2388.16,9058.19,47.47,521.68,2388.15,8136.15,8.438,392.0,38.91,23.3061,105.0
19783,643.17,1592.56,1414.33,21.61,553.38,2388.08,9054.7,47.51,521.13,2388.14,8137.72,8.4423,394.0,38.84,23.3073,104.0
19784,643.2,1584.32,1407.07,21.61,553.63,2388.12,9057.75,47.63,521.27,2388.09,8135.41,8.4183,393.0,38.65,23.24,103.0
19785,643.17,1589.45,1408.28,21.61,552.78,2388.14,9058.49,47.57,521.43,2388.14,8138.71,8.4404,394.0,38.85,23.2418,102.0
19786,642.96,1591.53,1408.34,21.61,552.68,2388.07,9052.5,47.66,521.41,2388.12,8141.38,8.4456,393.0,38.62,23.3015,101.0
19787,643.16,1589.64,1414.52,21.61,553.01,2388.11,9054.24,47.39,521.46,2388.12,8134.91,8.4151,391.0,38.66,23.3819,100.0
19788,642.58,1591.62,1405.0,21.61,553.62,2388.11,9063.02,47.66,521.32,2388.12,8139.58,8.4404,395.0,38.88,23.3065,99.0
19789,642.41,1593.96,1412.58,21.61,552.59,2388.12,9067.14,47.68,521.3,2388.15,8133.56,8.4333,393.0,38.83,23.4173,98.0
19790,642.97,1594.68,1410.88,21.61,552.93,2388.1,9061.23,47.53,521.55,2388.12,8132.82,8.4041,394.0,38.84,23.2292,97.0
19791,642.87,1598.59,1411.03,21.61,552.78,2388.08,9060.45,47.55,521.56,2388.14,8134.49,8.462,394.0,38.66,23.2819,96.0
19792,642.88,1587.66,1404.53,21.61,552.72,2388.16,9053.16,47.57,521.12,2388.08,8140.01,8.4329,393.0,38.83,23.3471,95.0
19793,642.17,1591.52,1414.0,21.61,554.4,2388.11,9063.79,47.55,521.43,2388.08,8143.83,8.4359,394.0,38.63,23.2846,94.0
19794,642.27,1590.26,1416.24,21.61,552.74,2388.11,9061.34,47.78,520.8,2388.12,8135.93,8.4539,395.0,38.73,23.2862,93.0
19795,643.05,1590.19,1403.31,21.61,552.63,2388.09,9061.4,47.52,521.81,2388.15,8140.08,8.4501,394.0,38.81,23.1947,92.0
19796,642.88,1604.56,1414.27,21.61,553.0,2388.1,9062.81,47.68,521.38,2388.12,8141.63,8.4276,392.0,38.81,23.282,91.0
19797,643.03,1588.51,1410.97,21.61,552.7,2388.15,9058.53,47.67,521.34,2388.14,8133.79,8.4498,392.0,38.86,23.3789,90.0
19798,642.77,1593.93,1410.02,21.61,553.2,2388.12,9060.36,47.72,521.15,2388.11,8132.92,8.4784,394.0,38.86,23.2371,89.0
19799,642.77,1584.2,1408.09,21.61,553.5,2388.12,9061.66,47.78,521.42,2388.14,8137.55,8.4823,394.0,38.8,23.3245,88.0
19800,643.17,1594.95,1414.47,21.61,553.34,2388.19,9064.92,47.54,520.56,2388.06,8144.54,8.4858,393.0,38.94,23.1804,87.0
19801,642.39,1590.68,1411.92,21.61,553.14,2388.15,9059.64,47.53,520.81,2388.17,8143.74,8.464,394.0,38.65,23.1816,86.0
19802,643.34,1586.82,1416.93,21.61,552.85,2388.15,9058.15,47.61,521.13,2388.12,8138.63,8.4626,394.0,38.65,23.2542,85.0
19803,643.35,1595.03,1405.56,21.61,553.64,2388.13,9050.99,47.52,521.04,2388.15,8138.44,8.4029,393.0,38.65,23.3074,84.0
19804,642.76,1595.07,1421.42,21.61,552.57,2388.12,9061.84,47.73,520.95,2388.12,8133.23,8.4703,394.0,38.81,23.2332,83.0
19805,642.79,1589.76,1414.03,21.61,553.65,2388.11,9061.44,47.58,521.42,2388.14,8135.51,8.4873,394.0,38.72,23.1492,82.0
19806,642.96,1592.41,1416.77,21.61,552.67,2388.12,9059.03,47.77,520.43,2388.16,8140.04,8.4561,394.0,38.65,23.3182,81.0
19807,642.62,1597.4,1413.34,21.61,553.13,2388.13,9062.95,47.77,520.93,2388.17,8140.23,8.4471,394.0,38.8,23.2637,80.0
19808,642.74,1589.9,1411.28,21.61,553.52,2388.17,9061.04,47.62,520.88,2388.2,8135.22,8.4438,394.0,38.86,23.1841,79.0
19809,642.4,1590.06,1408.76,21.61,553.33,2388.12,9060.64,47.56,520.93,2388.1,8134.14,8.428,394.0,38.72,23.2828,78.0
19810,642.48,1582.05,1420.36,21.61,553.63,2388.14,9053.3,47.71,521.62,2388.13,8138.73,8.4812,396.0,38.74,23.2121,77.0
19811,642.74,1592.98,1414.04,21.61,552.96,2388.07,9061.14,47.51,520.97,2388.07,8139.49,8.4968,395.0,38.62,23.1429,76.0
19812,642.5,1597.06,1416.29,21.61,553.38,2388.11,9063.72,47.53,521.09,2388.16,8138.64,8.4158,395.0,38.78,23.2603,75.0
19813,642.73,1599.76,1415.68,21.61,552.64,2388.15,9069.35,47.62,521.31,2388.12,8140.16,8.4558,394.0,38.67,23.2402,74.0
19814,642.37,1588.69,1414.29,21.61,552.67,2388.1,9058.94,47.64,521.13,2388.15,8134.37,8.4609,393.0,38.8,23.2598,73.0
19815,642.56,1589.79,1408.63,21.61,552.55,2388.15,9060.33,47.77,520.78,2388.12,8138.69,8.4492,394.0,38.73,23.2889,72.0
19816,642.85,1590.86,1412.99,21.61,552.94,2388.12,9057.1,47.86,520.92,2388.04,8137.8,8.4759,395.0,38.8,23.2587,71.0
19817,642.96,1591.67,1415.19,21.61,552.96,2388.15,9064.08,47.88,520.39,2388.17,8138.45,8.4645,394.0,38.58,23.2004,70.0
19818,642.74,1591.84,1422.18,21.61,552.98,2388.11,9062.66,47.65,521.2,2388.12,8138.08,8.4632,394.0,38.55,23.2158,69.0
19819,642.56,1594.89,1406.85,21.61,553.8,2388.11,9060.55,47.68,521.06,2388.18,8135.63,8.4387,394.0,38.78,23.2077,68.0
19820,642.88,1591.78,1412.08,21.61,552.93,2388.11,9061.66,47.77,520.97,2388.14,8138.41,8.4476,394.0,38.71,23.1073,67.0
19821,643.24,1592.6,1415.18,21.61,552.94,2388.15,9068.55,47.62,520.99,2388.18,8135.78,8.4505,392.0,38.6,23.2532,66.0
19822,643.15,1593.0,1406.1,21.61,553.01,2388.14,9061.32,47.72,520.98,2388.17,8137.25,8.4977,393.0,38.77,23.117,65.0
19823,642.96,1585.65,1414.21,21.61,552.4,2388.11,9062.27,47.78,520.77,2388.12,8141.48,8.4686,393.0,38.76,23.2366,64.0
19824,643.32,1599.47,1413.71,21.61,553.26,2388.15,9062.13,47.62,520.53,2388.13,8141.75,8.4588,395.0,38.86,23.0915,63.0
19825,642.65,1595.03,1413.64,21.61,552.76,2388.15,9070.82,47.74,520.76,2388.19,8141.99,8.4717,395.0,38.6,23.1534,62.0
19826,642.91,1595.86,1410.38,21.61,552.33,2388.12,9058.77,47.82,520.55,2388.12,8134.82,8.4634,393.0,38.74,23.2818,61.0
19827,642.88,1603.35,1416.09,21.61,552.78,2388.2,9063.77,47.67,520.27,2388.14,8142.68,8.4777,394.0,38.61,23.2954,60.0
19828,643.07,1592.24,1418.79,21.61,553.2,2388.18,9059.8,47.94,520.41,2388.17,8141.37,8.4899,395.0,38.73,23.2931,59.0
19829,642.97,1589.3,1414.27,21.61,552.7,2388.11,9063.55,47.7,520.95,2388.1,8139.96,8.4559,396.0,38.61,23.2727,58.0
19830,642.86,1600.83,1416.58,21.61,553.41,2388.13,9064.81,47.73,520.43,2388.15,8135.43,8.4716,394.0,38.74,23.1914,57.0
19831,642.85,1593.45,1420.77,21.61,552.36,2388.16,9061.63,47.87,520.53,2388.21,8144.3,8.4744,394.0,38.75,23.3031,56.0
19832,642.96,1589.04,1409.52,21.61,552.28,2388.15,9061.95,47.88,521.59,2388.12,8142.77,8.4537,394.0,38.76,23.25,55.0
19833,642.71,1593.79,1416.24,21.61,552.27,2388.09,9065.04,47.85,520.5,2388.12,8139.91,8.4415,395.0,38.7,23.193,54.0
19834,643.19,1593.18,1421.4,21.61,553.39,2388.11,9069.47,47.8,520.26,2388.23,8138.12,8.4922,394.0,38.87,23.1892,53.0
19835,643.3,1602.23,1413.76,21.61,552.09,2388.12,9066.62,47.72,520.59,2388.11,8141.39,8.4749,395.0,38.53,23.3001,52.0
19836,642.52,1593.16,1415.2,21.61,552.0,2388.2,9068.67,47.77,520.74,2388.16,8144.54,8.4857,394.0,38.73,23.1449,51.0
19837,642.84,1601.01,1416.19,21.61,552.56,2388.15,9067.6,47.91,520.16,2388.17,8140.08,8.502,395.0,38.59,23.1976,50.0
19838,642.92,1599.22,1418.5,21.61,552.71,2388.18,9065.88,47.86,520.88,2388.12,8140.46,8.5066,396.0,38.73,23.1783,49.0
19839,643.1,1598.31,1421.8,21.61,552.74,2388.12,9069.11,47.71,520.71,2388.16,8139.41,8.4958,396.0,38.85,23.2128,48.0
19840,643.48,1589.88,1417.83,21.61,552.31,2388.24,9059.58,47.91,520.68,2388.21,8139.73,8.4471,395.0,38.76,23.0072,47.0
19841,643.32,1599.77,1421.42,21.61,553.32,2388.21,9063.24,47.93,520.51,2388.13,8135.35,8.4582,395.0,38.6,23.273,46.0
19842,642.44,1599.32,1426.5,21.61,552.71,2388.18,9067.2,47.88,520.73,2388.19,8140.33,8.464,397.0,38.55,23.2071,45.0
19843,643.22,1599.71,1417.07,21.61,552.6,2388.18,9067.72,47.86,520.47,2388.13,8141.6,8.4644,395.0,38.67,23.1544,44.0
19844,643.57,1596.51,1421.48,21.61,551.64,2388.2,9064.5,47.74,520.77,2388.11,8134.85,8.466,394.0,38.46,23.114,43.0
19845,643.67,1601.09,1412.83,21.61,552.95,2388.14,9067.71,47.93,520.15,2388.22,8144.73,8.4812,394.0,38.57,23.1354,42.0
19846,643.64,1601.01,1417.53,21.61,552.74,2388.23,9066.39,47.81,520.44,2388.18,8143.83,8.4699,396.0,38.46,23.2896,41.0
19847,643.34,1599.4,1427.1,21.61,552.06,2388.15,9054.91,47.73,521.19,2388.19,8145.42,8.4935,392.0,38.61,23.1054,40.0
19848,643.15,1594.18,1416.14,21.61,552.01,2388.18,9070.58,47.88,520.15,2388.23,8136.41,8.4663,396.0,38.44,23.1551,39.0
19849,643.34,1602.08,1428.24,21.61,552.46,2388.17,9067.22,47.87,520.98,2388.15,8138.05,8.4852,396.0,38.57,23.1607,38.0
19850,642.91,1608.62,1418.54,21.61,552.12,2388.18,9061.81,47.93,520.65,2388.17,8138.86,8.4851,395.0,38.64,23.2477,37.0
19851,643.29,1601.55,1417.98,21.61,551.45,2388.2,9069.31,47.79,521.02,2388.18,8142.51,8.5295,395.0,38.7,23.1168,36.0
19852,643.82,1600.94,1428.54,21.61,552.32,2388.15,9071.12,47.85,520.84,2388.19,8144.59,8.5172,393.0,38.61,23.1598,35.0
19853,643.51,1595.33,1413.99,21.61,552.03,2388.21,9064.78,47.92,520.94,2388.17,8140.47,8.4821,396.0,38.58,23.1788,34.0
19854,643.43,1601.56,1419.64,21.61,552.52,2388.21,9064.74,48.03,520.16,2388.24,8139.25,8.4888,396.0,38.58,23.1447,33.0
19855,643.5,1600.37,1423.31,21.61,551.83,2388.22,9068.54,48.13,520.45,2388.19,8146.04,8.5028,394.0,38.5,23.2297,32.0
19856,643.21,1591.05,1425.69,21.61,552.46,2388.15,9059.71,47.91,520.05,2388.21,8140.97,8.5092,393.0,38.73,23.1561,31.0
19857,643.73,1596.28,1418.72,21.61,552.27,2388.18,9068.24,47.95,520.48,2388.14,8138.32,8.4708,394.0,38.7,23.2241,30.0
19858,643.14,1590.44,1420.58,21.61,551.68,2388.18,9064.16,47.87,519.82,2388.15,8138.09,8.5084,394.0,38.6,23.2222,29.0
19859,643.26,1601.04,1425.46,21.61,552.35,2388.22,9071.81,48.0,520.77,2388.19,8145.81,8.4763,394.0,38.5,23.137,28.0
19860,643.23,1595.06,1423.02,21.61,552.02,2388.25,9068.47,48.0,520.91,2388.19,8140.36,8.5269,396.0,38.48,23.1215,27.0
19861,642.97,1592.28,1417.02,21.61,551.78,2388.15,9075.63,48.11,520.13,2388.24,8135.02,8.496,398.0,38.6,23.1111,26.0
